ID,Food Name,Category,kcal_100g,protein_g_100g,carbs_g_100g,fat_g_100g,fiber_g_100g,sugars_g_100g,sodium_mg_100g
5010,Creamy Peach,Fruit,81,1.0,12.8,0.7,3.3,13.5,2,0.05,0.64,0.07
5011,Zesty Kidney Beans,Legume,155,10.3,21.8,1.2,7.2,0.8,6,0.52,1.09,0.12
5012,Zesty Hot Sauce,Condiment,396,0.2,1.9,14.8,2.5,9.4,970,0.01,0.1,1.48
5013,Golden Sausage,Meat,269,26.0,0.3,8.6,0.1,0.1,72,1.3,0.01,0.86
5014,Crispy Baguette,Bakery,262,8.3,45.6,15.4,3.0,24.0,347,0.42,2.28,1.54
5015,Roasted Hot Sauce,Condiment,300,4.3,27.6,9.7,0.6,0.8,230,0.21,1.38,0.97
5016,Whole Walnuts,Nut/Seed,666,15.8,19.5,58.4,5.3,5.7,5,0.79,0.97,5.84
5017,Spiced Quinoa,Grain,344,6.9,77.3,7.8,7.9,2.3,5,0.35,3.86,0.78
5018,Hearty Beet,Vegetable,57,2.3,6.4,0.2,3.3,1.0,28,0.11,0.32,0.02
5019,Fresh Yogurt,Dairy,92,5.0,28.8,10.1,0.2,15.4,606,0.25,1.44,1.01
5020,Roasted Trail Mix,Snack,433,9.5,46.1,21.1,1.9,24.6,415,0.47,2.31,2.11
5021,Creamy Zucchini,Vegetable,42,0.9,7.8,0.2,4.2,5.8,39,0.04,0.39,0.02
5022,Tender Pineapple,Fruit,60,0.2,16.0,0.3,2.3,10.2,3,0.01,0.8,0.03
5023,Spiced Energy Drink,Beverage,29,0.1,7.6,0.8,0.4,3.8,55,0.01,0.38,0.08
5024,Smoked Skyr,Dairy,139,12.7,26.5,16.1,0.2,10.6,579,0.64,1.32,1.61
5025,Hearty Water,Beverage,32,0.8,14.6,0.5,0.9,3.6,33,0.04,0.73,0.05
5026,Spiced Zucchini,Vegetable,47,1.4,5.2,0.3,3.2,1.7,22,0.07,0.26,0.03
5027,Fresh Cashews,Nut/Seed,559,22.4,18.2,45.9,13.1,5.4,8,1.12,0.91,4.59
5028,Smoked Chickpeas,Legume,146,11.2,29.2,1.8,5.2,2.2,3,0.56,1.46,0.18
5029,Tender Coffee,Beverage,33,1.2,16.1,0.1,0.1,13.5,51,0.06,0.81,0.01
5030,Organic Skyr,Dairy,173,23.4,6.8,15.7,0.1,30.0,320,1.17,0.34,1.57
5031,Golden Turkey,Meat,292,28.7,1.1,21.7,0.1,0.2,79,1.44,0.06,2.17
5032,Organic Millet,Grain,277,10.3,54.2,7.0,11.6,2.3,3,0.52,2.71,0.7
5033,Organic Chicken Breast,Meat,305,19.5,1.5,21.9,0.1,0.4,53,0.97,0.07,2.19
5034,Tender Salad Dressing,Condiment,77,3.0,2.4,40.0,0.6,8.4,1676,0.15,0.12,4.0
5035,Organic Millet,Grain,253,9.0,62.2,4.4,4.5,4.4,6,0.45,3.11,0.44
5036,Fresh Granola Bar,Snack,450,6.0,44.3,33.0,2.6,26.5,807,0.3,2.21,3.3
5037,Fresh Milk,Dairy,328,11.9,15.2,31.8,0.1,3.2,373,0.59,0.76,3.18
5038,Golden Banana,Fruit,69,1.5,11.8,0.5,1.5,11.3,4,0.07,0.59,0.05
5039,Roasted Cod,Fish,109,29.0,0.1,7.0,0.2,0.1,75,1.45,0.01,0.7
5040,Glazed Millet,Grain,376,11.2,76.0,4.4,8.6,2.1,5,0.56,3.8,0.44
5041,Golden Chicken Breast,Meat,131,19.4,0.8,7.1,0.1,0.3,93,0.97,0.04,0.71
5042,Creamy Apple Juice,Beverage,1,1.5,9.1,0.7,0.3,1.4,10,0.07,0.45,0.07
5043,Toasted Orange,Fruit,62,1.2,20.6,0.6,5.9,14.7,2,0.06,1.03,0.06
5044,Tender Bagel,Bakery,244,8.1,47.9,14.9,1.0,24.0,756,0.4,2.4,1.49
5045,Toasted Baguette,Bakery,387,6.5,37.6,17.9,3.8,22.7,477,0.33,1.88,1.79
5046,Spiced Black Beans,Legume,115,11.1,20.6,1.1,7.7,2.2,3,0.55,1.03,0.11
5047,Hearty Tuna,Fish,161,18.6,0.3,9.3,0.0,0.4,70,0.93,0.01,0.93
5048,Grilled Mackerel,Fish,114,29.9,0.8,4.8,0.1,0.3,81,1.49,0.04,0.48
5049,Organic Donut,Bakery,294,9.7,49.3,5.0,2.7,24.5,369,0.48,2.46,0.5
5050,Grilled Sausage,Meat,129,25.6,1.4,23.5,0.2,0.1,66,1.28,0.07,2.35
5051,Hearty Crackers,Snack,475,5.4,66.3,32.6,2.1,8.0,670,0.27,3.31,3.26
5052,Zesty Tuna,Fish,109,22.9,0.8,4.5,0.0,0.2,72,1.15,0.04,0.45
5053,Whole Trout,Fish,148,24.3,0.1,2.3,0.2,0.2,80,1.22,0.01,0.23
5054,Whole Wheat Pasta,Grain,316,7.3,54.5,6.7,10.5,4.9,4,0.36,2.73,0.67
5055,Fresh BBQ Sauce,Condiment,35,2.7,29.8,43.0,1.0,8.8,1000,0.14,1.49,4.3
5056,Crispy Salmon,Fish,131,28.3,0.7,8.1,0.2,0.3,66,1.42,0.03,0.81
5057,Creamy Muffin,Bakery,415,8.2,38.3,7.1,4.7,11.1,625,0.41,1.91,0.71
5058,Zesty Farro,Grain,353,12.5,67.0,1.8,10.8,4.0,9,0.62,3.35,0.18
5059,Fresh Black Beans,Legume,156,7.7,24.1,1.2,5.9,1.6,15,0.39,1.21,0.12
5060,Roasted Granola Bar,Snack,463,8.7,54.5,20.4,3.2,7.6,703,0.43,2.73,2.04
5061,Zesty Skyr,Dairy,230,25.1,30.8,22.4,0.2,25.5,664,1.26,1.54,2.24
5062,Whole Grape,Fruit,58,0.7,17.0,0.6,5.6,17.7,2,0.03,0.85,0.06
5063,Golden Trout,Fish,208,28.8,0.6,7.7,0.1,0.1,59,1.44,0.03,0.77
5064,Zesty Pretzels,Snack,446,5.1,68.4,31.5,5.0,19.9,878,0.26,3.42,3.15
5065,Whole Peach,Fruit,59,0.5,23.6,0.8,2.4,13.0,0,0.03,1.18,0.08
5066,Toasted Bread,Bakery,255,7.6,61.5,3.4,5.5,20.3,799,0.38,3.08,0.34
5067,Whole Cucumber,Vegetable,51,2.6,3.0,0.2,2.6,1.1,16,0.13,0.15,0.02
5068,Smoked Pepper,Vegetable,41,0.8,10.6,0.4,3.1,2.0,33,0.04,0.53,0.04
5069,Creamy Beet,Vegetable,29,1.5,4.7,0.2,1.8,3.1,32,0.07,0.24,0.02
5070,Organic Bulgur,Grain,353,8.9,54.6,2.4,8.0,4.5,10,0.45,2.73,0.24
5071,Crispy Soybeans,Legume,117,9.0,15.9,2.8,7.2,3.0,12,0.45,0.8,0.28
5072,Golden Kidney Beans,Legume,127,11.7,29.7,0.9,8.4,0.9,7,0.58,1.48,0.09
5073,Grilled Chicken Breast,Meat,223,25.9,0.0,17.7,0.1,0.3,56,1.29,0.0,1.77
5074,Smoked Iced Tea,Beverage,43,1.4,4.7,0.7,0.1,13.9,10,0.07,0.24,0.07
5075,Grilled Bagel,Bakery,279,6.5,50.1,13.6,7.5,7.8,602,0.33,2.5,1.36
5076,Tender Milk,Dairy,400,23.4,8.0,7.3,0.2,11.4,673,1.17,0.4,0.73
5077,Crispy Peanuts,Nut/Seed,674,15.3,13.1,41.2,12.2,2.2,8,0.77,0.66,4.12
5078,Toasted Chickpeas,Legume,141,7.7,25.9,1.3,7.5,2.5,5,0.39,1.29,0.13
5079,Whole Mustard,Condiment,75,1.2,29.4,9.1,0.5,2.6,407,0.06,1.47,0.91
5080,Hearty Kefir,Dairy,163,15.3,29.1,4.3,0.2,13.1,399,0.77,1.46,0.43
5081,Organic Bread,Bakery,406,5.9,35.7,15.7,7.2,7.4,333,0.3,1.79,1.57
5082,Tender Black Beans,Legume,139,9.1,20.2,1.3,9.9,2.3,11,0.45,1.01,0.13
5083,Fresh Bagel,Bakery,364,11.9,41.5,6.1,3.5,20.6,604,0.59,2.08,0.61
5084,Spiced Walnuts,Nut/Seed,640,18.5,6.8,56.3,13.3,2.8,7,0.93,0.34,5.63
5085,Toasted Beef,Meat,146,16.1,1.3,13.8,0.1,0.2,75,0.81,0.07,1.38
5086,Tender Trail Mix,Snack,443,9.4,40.5,25.0,3.2,17.2,586,0.47,2.02,2.5
5087,Zesty Iced Tea,Beverage,50,0.5,15.3,0.8,0.2,4.9,13,0.03,0.77,0.08
5088,Crispy Yogurt,Dairy,271,24.2,17.8,24.9,0.1,16.9,580,1.21,0.89,2.49
5089,Hearty Chicken Breast,Meat,253,26.8,1.1,17.2,0.0,0.2,53,1.34,0.06,1.72
5090,Toasted Peanuts,Nut/Seed,636,14.3,10.3,59.0,10.7,1.9,10,0.72,0.52,5.9
5091,Creamy Couscous,Grain,254,7.8,48.8,6.7,6.8,1.2,3,0.39,2.44,0.67
5092,Crispy Soda,Beverage,11,1.1,8.9,0.6,0.3,14.9,39,0.06,0.45,0.06
5093,Crispy Milk,Dairy,188,10.1,18.4,26.3,0.2,21.4,572,0.51,0.92,2.63
5094,Zesty Croissant,Bakery,322,9.5,45.2,17.3,3.6,23.2,422,0.47,2.26,1.73
5095,Fresh Beef,Meat,193,29.4,0.2,22.1,0.0,0.4,57,1.47,0.01,2.21
5096,Glazed Peas,Legume,141,11.7,27.1,1.2,8.1,2.0,6,0.58,1.35,0.12
5097,Creamy Couscous,Grain,296,6.1,48.5,3.6,3.6,1.4,6,0.3,2.42,0.36
5098,Zesty Lentils,Legume,174,8.8,28.3,2.3,11.8,1.7,7,0.44,1.42,0.23
5099,Grilled Salad Dressing,Condiment,247,4.6,4.2,29.3,2.1,17.3,1416,0.23,0.21,2.93
5100,Zesty Grape,Fruit,52,0.9,7.6,0.2,4.8,7.4,1,0.04,0.38,0.02
5101,Smoked Tuna,Fish,176,22.0,0.6,12.5,0.1,0.0,98,1.1,0.03,1.25
5102,Smoked Energy Drink,Beverage,24,0.1,4.2,0.5,0.9,14.6,45,0.01,0.21,0.05
5103,Glazed Coffee,Beverage,77,0.2,13.9,0.9,0.1,15.0,25,0.01,0.7,0.09
5104,Roasted Kiwi,Fruit,42,1.2,15.1,0.1,3.1,12.5,5,0.06,0.76,0.01
5105,Creamy Chickpeas,Legume,180,8.5,29.7,2.2,11.4,1.8,7,0.42,1.48,0.22
5106,Hearty Energy Drink,Beverage,5,1.2,7.2,0.9,0.7,5.2,58,0.06,0.36,0.09
5107,Fresh Pistachios,Nut/Seed,549,16.0,24.7,45.6,12.4,5.2,1,0.8,1.23,4.56
5108,Toasted Pineapple,Fruit,80,0.9,15.2,0.7,2.2,6.4,1,0.04,0.76,0.07
5109,Fresh Mayonnaise,Condiment,229,5.0,28.3,37.7,1.8,3.7,1164,0.25,1.42,3.77
5110,Creamy Cottage Cheese,Dairy,349,16.2,14.0,3.9,0.0,14.2,354,0.81,0.7,0.39
5111,Hearty BBQ Sauce,Condiment,301,4.7,26.4,17.9,0.0,0.9,1998,0.24,1.32,1.79
5112,Tender Mackerel,Fish,161,19.9,0.6,2.5,0.1,0.5,66,0.99,0.03,0.25
5113,Creamy Croissant,Bakery,371,6.9,41.1,9.5,1.6,21.8,633,0.35,2.06,0.95
5114,Glazed Lamb,Meat,225,19.7,1.0,18.7,0.1,0.2,91,0.98,0.05,1.87
5115,Crispy Cashews,Nut/Seed,651,13.7,15.5,51.8,8.5,3.1,3,0.68,0.78,5.18
5116,Organic Barley,Grain,357,8.2,67.5,5.5,5.5,0.9,3,0.41,3.38,0.55
5117,Glazed Pistachios,Nut/Seed,606,20.0,21.0,50.4,7.3,1.2,7,1.0,1.05,5.04
5118,Glazed Orange Juice,Beverage,50,0.3,2.0,0.8,0.9,3.4,54,0.01,0.1,0.08
5119,Tender Grape,Fruit,31,1.1,7.9,0.2,6.0,8.2,2,0.06,0.4,0.02
5120,Glazed Almonds,Nut/Seed,568,12.1,20.0,44.5,11.6,3.0,6,0.6,1.0,4.45
5121,Smoked Millet,Grain,377,8.8,49.3,2.6,9.6,3.3,3,0.44,2.46,0.26
5122,Creamy Skyr,Dairy,371,18.2,32.8,3.2,0.1,3.8,490,0.91,1.64,0.32
5123,Tender Pretzels,Snack,352,8.1,66.7,17.3,5.3,28.7,517,0.4,3.33,1.73
5124,Tender Pineapple,Fruit,87,1.2,21.7,0.4,5.4,16.2,3,0.06,1.08,0.04
5125,Smoked Crackers,Snack,450,6.3,54.0,27.8,4.2,15.4,827,0.32,2.7,2.78
5126,Smoked Baguette,Bakery,286,8.3,51.6,6.1,4.0,4.8,224,0.42,2.58,0.61
5127,Smoked Pork,Meat,218,27.5,0.3,14.4,0.0,0.2,86,1.38,0.01,1.44
5128,Grilled Energy Drink,Beverage,80,1.4,0.6,0.6,0.6,0.9,45,0.07,0.03,0.06
5129,Creamy Bread,Bakery,355,10.7,60.6,6.0,5.2,18.3,157,0.53,3.03,0.6
5130,Golden Soy Sauce,Condiment,149,1.0,2.8,17.1,1.7,6.8,592,0.05,0.14,1.71
5131,Grilled Cauliflower,Vegetable,32,2.4,9.3,0.5,1.8,5.2,40,0.12,0.47,0.05
5132,Crispy Zucchini,Vegetable,59,1.0,3.7,0.5,4.4,1.9,18,0.05,0.18,0.05
5133,Tender Quinoa,Grain,342,13.7,56.6,6.4,6.1,2.9,7,0.68,2.83,0.64
5134,Organic Trail Mix,Snack,535,8.9,42.7,26.4,4.8,10.5,581,0.45,2.14,2.64
5135,Whole Sausage,Meat,316,26.5,0.7,24.7,0.0,0.2,74,1.32,0.03,2.47
5136,Spiced Hot Sauce,Condiment,31,4.4,28.3,20.9,2.4,13.5,1814,0.22,1.42,2.09
5137,Whole Peas,Legume,120,11.5,20.7,1.1,7.9,2.4,4,0.57,1.03,0.11
5138,Tender Turkey,Meat,280,24.2,0.9,23.4,0.0,0.3,54,1.21,0.04,2.34
5139,Crispy Apple Juice,Beverage,57,1.0,5.9,0.1,0.2,9.1,31,0.05,0.3,0.01
5140,Smoked Orange Juice,Beverage,13,0.7,0.7,0.6,0.5,3.4,35,0.03,0.03,0.06
5141,Toasted Coffee,Beverage,74,0.1,16.1,0.3,0.5,9.7,44,0.01,0.81,0.03
5142,Golden Mustard,Condiment,248,3.2,7.3,11.1,2.7,7.9,2246,0.16,0.36,1.11
5143,Golden Lentils,Legume,125,9.2,22.6,1.9,6.0,1.4,8,0.46,1.13,0.19
5144,Golden Apple Juice,Beverage,63,1.3,0.2,0.2,0.7,0.0,28,0.07,0.01,0.02
5145,Crispy Mustard,Condiment,32,3.0,8.5,33.3,2.9,0.8,977,0.15,0.42,3.33
5146,Crispy Zucchini,Vegetable,58,2.1,5.2,0.6,2.7,3.4,28,0.11,0.26,0.06
5147,Roasted Shrimp,Fish,166,25.7,0.6,11.9,0.2,0.4,100,1.28,0.03,1.19
5148,Golden Lentils,Legume,119,11.7,25.2,2.3,11.0,2.4,5,0.58,1.26,0.23
5149,Zesty Cornmeal,Grain,337,10.3,71.1,7.1,2.7,3.1,7,0.52,3.55,0.71
5150,Golden Carrot,Vegetable,52,2.0,8.3,0.5,4.2,1.6,11,0.1,0.42,0.05
5151,Glazed Kefir,Dairy,90,12.2,32.7,21.6,0.1,7.4,632,0.61,1.64,2.16
5152,Crispy Peach,Fruit,77,0.5,12.2,0.4,1.1,17.2,4,0.03,0.61,0.04
5153,Golden Kiwi,Fruit,78,0.9,8.9,0.2,3.8,5.8,2,0.04,0.45,0.02
5154,Spiced Trout,Fish,215,24.1,0.7,9.4,0.1,0.2,85,1.21,0.03,0.94
5155,Hearty Kale,Vegetable,43,1.2,9.2,0.4,2.1,5.0,18,0.06,0.46,0.04
5156,Fresh Trout,Fish,98,22.0,0.4,7.0,0.1,0.4,86,1.1,0.02,0.7
5157,Spiced Soda,Beverage,11,0.6,10.4,0.7,0.6,12.3,24,0.03,0.52,0.07
5158,Tender Ham,Meat,195,18.6,0.9,19.2,0.0,0.4,52,0.93,0.04,1.92
5159,Roasted Broccoli,Vegetable,33,1.0,10.2,0.6,5.3,5.2,18,0.05,0.51,0.06
5160,Spiced Milk,Dairy,113,20.8,15.2,10.2,0.1,1.1,127,1.04,0.76,1.02
5161,Fresh Pistachios,Nut/Seed,632,20.2,11.9,52.1,12.5,1.4,4,1.01,0.59,5.21
5162,Glazed Millet,Grain,277,10.8,65.5,4.2,2.7,0.7,1,0.54,3.27,0.42
5163,Glazed Granola Bar,Snack,425,4.9,55.6,17.8,2.7,11.9,357,0.25,2.78,1.78
5164,Grilled Lamb,Meat,148,27.3,0.8,7.8,0.1,0.1,70,1.36,0.04,0.78
5165,Fresh Almonds,Nut/Seed,671,22.9,11.6,53.6,10.0,7.4,6,1.15,0.58,5.36
5166,Spiced Lamb,Meat,180,16.3,0.0,10.4,0.1,0.2,62,0.82,0.0,1.04
5167,Roasted Soy Sauce,Condiment,96,2.3,16.1,35.2,0.1,11.6,853,0.11,0.81,3.52
5168,Organic Soybeans,Legume,161,8.9,19.3,2.5,5.8,2.6,5,0.45,0.97,0.25
5169,Organic Donut,Bakery,331,10.0,50.0,12.7,7.7,13.5,191,0.5,2.5,1.27
5170,Fresh Soy Sauce,Condiment,312,0.3,7.0,17.3,1.9,2.3,1225,0.01,0.35,1.73
5171,Smoked Cauliflower,Vegetable,32,2.2,7.6,0.3,5.0,1.3,18,0.11,0.38,0.03
5172,Toasted Tuna,Fish,150,29.3,0.4,5.7,0.1,0.1,119,1.47,0.02,0.57
5173,Whole Kefir,Dairy,173,27.0,3.6,25.4,0.1,10.5,39,1.35,0.18,2.54
5174,Golden Cashews,Nut/Seed,538,15.3,12.3,51.3,13.1,1.4,2,0.77,0.61,5.13
5175,Grilled Cod,Fish,171,27.1,1.0,12.9,0.1,0.1,71,1.35,0.05,1.29
5176,Grilled Granola Bar,Snack,376,8.3,48.0,25.2,1.3,28.3,479,0.42,2.4,2.52
5177,Crispy Mango,Fruit,79,0.3,15.4,0.2,1.6,11.5,2,0.01,0.77,0.02
5178,Spiced Trail Mix,Snack,464,8.0,53.7,19.5,4.7,5.4,649,0.4,2.69,1.95
5179,Creamy Peach,Fruit,78,1.0,22.4,0.2,4.4,16.7,1,0.05,1.12,0.02
5180,Spiced Sardines,Fish,206,23.8,0.1,1.8,0.1,0.4,64,1.19,0.01,0.18
5181,Roasted Peanuts,Nut/Seed,662,15.0,18.2,46.0,6.1,2.7,1,0.75,0.91,4.6
5182,Organic Almonds,Nut/Seed,568,13.9,22.5,61.6,11.2,4.9,5,0.7,1.12,6.16
5183,Organic Banana,Fruit,47,1.4,9.1,0.2,1.8,7.1,1,0.07,0.45,0.02
5184,Spiced Farro,Grain,350,8.3,65.6,6.5,10.5,4.8,3,0.42,3.28,0.65
5185,Hearty Cheese,Dairy,231,17.3,25.7,4.0,0.1,15.1,436,0.86,1.28,0.4
5186,Smoked Tuna,Fish,109,25.8,1.0,13.6,0.2,0.1,70,1.29,0.05,1.36
5187,Whole Pork,Meat,220,29.0,0.9,7.1,0.1,0.3,65,1.45,0.04,0.71
5188,Whole Soy Sauce,Condiment,262,4.9,25.3,41.9,2.3,10.9,1647,0.25,1.27,4.19
5189,Organic Cheese,Dairy,375,7.8,18.4,14.9,0.0,2.6,255,0.39,0.92,1.49
5190,Zesty Mackerel,Fish,121,29.4,0.5,9.8,0.1,0.1,68,1.47,0.03,0.98
5191,Roasted Hot Sauce,Condiment,231,3.2,16.4,18.0,2.8,15.7,1935,0.16,0.82,1.8
5192,Glazed Cottage Cheese,Dairy,368,20.0,9.9,17.0,0.0,14.9,590,1.0,0.49,1.7
5193,Spiced Broccoli,Vegetable,22,1.7,8.0,0.1,1.9,3.3,22,0.08,0.4,0.01
5194,Roasted Black Beans,Legume,175,8.1,18.2,2.5,5.9,0.9,5,0.4,0.91,0.25
5195,Roasted Pumpkin Seeds,Nut/Seed,627,17.0,16.1,55.1,11.6,2.4,3,0.85,0.81,5.51
5196,Fresh Orange,Fruit,84,1.4,14.3,0.3,1.9,8.3,3,0.07,0.72,0.03
5197,Smoked Baguette,Bakery,261,7.5,64.9,15.0,2.6,16.7,304,0.38,3.25,1.5
5198,Hearty Cornmeal,Grain,348,13.9,51.5,8.0,9.8,4.6,7,0.7,2.58,0.8
5199,Golden Pear,Fruit,74,0.7,15.1,0.3,5.6,12.3,0,0.03,0.76,0.03
5200,Roasted Soda,Beverage,49,0.1,15.4,0.1,0.9,11.6,17,0.01,0.77,0.01
5201,Toasted Salad Dressing,Condiment,279,1.6,29.2,19.5,0.8,11.1,1917,0.08,1.46,1.95
5202,Roasted Cream,Dairy,135,4.0,12.0,13.7,0.1,22.0,776,0.2,0.6,1.37
5203,Golden Soy Sauce,Condiment,99,1.0,3.8,13.4,2.7,10.7,2302,0.05,0.19,1.34
5204,Crispy Coffee,Beverage,32,0.9,9.8,0.9,0.1,17.5,44,0.04,0.49,0.09
5205,Fresh Muffin,Bakery,375,11.4,54.9,10.9,1.0,22.8,217,0.57,2.75,1.09
5206,Roasted Beef,Meat,191,17.7,0.2,7.5,0.0,0.4,82,0.89,0.01,0.75
5207,Creamy Pumpkin Seeds,Nut/Seed,664,17.3,22.9,42.0,12.8,6.2,8,0.86,1.15,4.2
5208,Fresh Soy Sauce,Condiment,314,0.1,8.9,30.2,3.0,1.5,879,0.01,0.45,3.02
5209,Glazed Coffee,Beverage,39,0.9,18.6,0.7,0.6,16.3,57,0.04,0.93,0.07
5210,Organic Beet,Vegetable,42,1.7,5.4,0.2,2.4,4.7,15,0.08,0.27,0.02
5211,Hearty Apple,Fruit,58,1.2,7.3,0.5,3.7,13.9,1,0.06,0.36,0.05
5212,Golden Soda,Beverage,49,0.9,13.7,1.0,0.7,7.4,4,0.04,0.68,0.1
5213,Toasted Salmon,Fish,96,18.8,0.8,12.7,0.1,0.4,71,0.94,0.04,1.27
5214,Tender Rice,Grain,281,6.5,70.4,4.5,4.0,2.9,4,0.33,3.52,0.45
5215,Toasted Pork,Meat,295,24.8,0.2,18.0,0.0,0.1,96,1.24,0.01,1.8
5216,Creamy Apple Juice,Beverage,45,0.0,14.6,1.0,0.2,9.5,4,0.0,0.73,0.1
5217,Golden Berry Mix,Fruit,63,0.4,16.8,0.7,5.7,17.0,3,0.02,0.84,0.07
5218,Smoked Pretzels,Snack,525,6.9,50.6,33.7,1.4,16.7,588,0.35,2.53,3.37
5219,Whole Donut,Bakery,388,9.9,40.8,10.5,1.3,6.1,514,0.49,2.04,1.05
5220,Organic Peach,Fruit,50,0.5,11.6,0.4,3.6,12.5,1,0.03,0.58,0.04
5221,Glazed Quinoa,Grain,369,7.6,77.9,5.4,7.5,3.1,9,0.38,3.9,0.54
5222,Roasted Sunflower Seeds,Nut/Seed,539,22.7,7.6,54.5,6.8,2.5,10,1.14,0.38,5.45
5223,Smoked Navy Beans,Legume,166,9.7,25.4,0.9,5.4,2.4,13,0.48,1.27,0.09
5224,Whole Oats,Grain,269,6.0,58.9,2.5,3.5,1.0,6,0.3,2.94,0.25
5225,Tender Almonds,Nut/Seed,546,21.2,22.8,50.6,8.6,4.7,2,1.06,1.14,5.06
5226,Creamy Salmon,Fish,200,21.0,0.8,8.2,0.2,0.4,96,1.05,0.04,0.82
5227,Toasted Granola Bar,Snack,524,4.6,53.0,26.1,1.9,15.6,790,0.23,2.65,2.61
5228,Golden Peas,Legume,149,8.6,16.8,2.2,8.6,0.9,3,0.43,0.84,0.22
5229,Tender Soda,Beverage,4,0.8,1.5,0.8,0.1,7.0,17,0.04,0.07,0.08
5230,Organic Cottage Cheese,Dairy,152,21.6,11.3,13.3,0.0,14.1,547,1.08,0.57,1.33
5231,Smoked Pineapple,Fruit,56,1.5,22.6,0.7,4.8,6.9,0,0.07,1.13,0.07
5232,Tender Pork,Meat,124,29.0,1.0,8.7,0.0,0.1,60,1.45,0.05,0.87
5233,Toasted Salmon,Fish,179,18.4,0.6,12.6,0.1,0.3,99,0.92,0.03,1.26
5234,Organic Trail Mix,Snack,559,9.1,41.6,17.9,2.2,29.3,863,0.45,2.08,1.79
5235,Smoked Salad Dressing,Condiment,162,0.4,2.6,40.4,2.4,14.3,822,0.02,0.13,4.04
5236,Creamy Baguette,Bakery,307,12.0,43.6,3.4,5.3,11.1,635,0.6,2.18,0.34
5237,Hearty Chocolate Bar,Snack,465,9.6,63.6,25.4,6.0,25.0,706,0.48,3.18,2.54
5238,Roasted Mayonnaise,Condiment,142,5.0,29.7,4.9,1.9,8.1,602,0.25,1.48,0.49
5239,Smoked Hot Sauce,Condiment,321,4.4,11.3,22.9,2.8,21.5,1252,0.22,0.57,2.29
5240,Zesty Granola Bar,Snack,491,7.2,51.5,29.8,1.3,13.1,707,0.36,2.58,2.98
5241,Tender Mackerel,Fish,180,22.4,0.6,1.5,0.2,0.1,71,1.12,0.03,0.15
5242,Grilled Pepper,Vegetable,27,3.0,8.4,0.5,4.9,4.9,20,0.15,0.42,0.05
5243,Smoked Yogurt,Dairy,89,15.8,10.2,26.2,0.1,29.3,501,0.79,0.51,2.62
5244,Fresh Crackers,Snack,515,8.5,48.9,25.5,1.6,9.6,476,0.42,2.44,2.55
5245,Tender Ham,Meat,256,22.7,1.4,11.9,0.2,0.2,50,1.14,0.07,1.19
5246,Whole Granola Bar,Snack,375,6.8,54.7,25.7,2.1,6.2,227,0.34,2.74,2.57
5247,Tender Soy Sauce,Condiment,72,2.5,5.2,31.9,1.5,14.2,1584,0.12,0.26,3.19
5248,Fresh Almonds,Nut/Seed,606,25.6,8.9,64.6,13.7,6.2,0,1.28,0.45,6.46
5249,Smoked Croissant,Bakery,384,6.5,49.1,7.8,4.3,15.1,764,0.33,2.46,0.78
5250,Fresh Yogurt,Dairy,289,6.7,32.2,10.0,0.1,3.5,493,0.34,1.61,1.0
5251,Grilled Millet,Grain,246,6.4,59.0,4.7,9.0,0.7,4,0.32,2.95,0.47
5252,Roasted Mackerel,Fish,93,23.5,1.0,2.9,0.2,0.1,119,1.18,0.05,0.29
5253,Creamy Mackerel,Fish,142,30.0,0.3,5.6,0.2,0.4,61,1.5,0.01,0.56
5254,Grilled Pork,Meat,276,20.1,0.4,23.1,0.1,0.1,65,1.01,0.02,2.31
5255,Organic Salmon,Fish,140,23.9,0.8,10.2,0.2,0.3,91,1.19,0.04,1.02
5256,Golden Pinto Beans,Legume,124,10.1,21.9,2.2,12.0,0.7,11,0.51,1.09,0.22
5257,Golden Muffin,Bakery,320,8.0,42.3,14.7,4.3,22.2,581,0.4,2.11,1.47
5258,Creamy Tomato,Vegetable,38,0.7,10.7,0.2,4.0,5.1,25,0.03,0.53,0.02
5259,Fresh Pretzels,Snack,479,5.2,63.8,17.5,6.0,34.2,519,0.26,3.19,1.75
5260,Hearty Coffee,Beverage,6,1.0,13.8,0.1,0.6,16.6,37,0.05,0.69,0.01
5261,Roasted Beet,Vegetable,32,0.8,3.5,0.4,4.5,5.3,37,0.04,0.17,0.04
5262,Grilled Cottage Cheese,Dairy,375,11.5,22.1,27.3,0.2,12.8,654,0.57,1.1,2.73
5263,Fresh Rice,Grain,291,12.6,46.2,7.6,10.3,1.5,4,0.63,2.31,0.76
5264,Spiced Spinach,Vegetable,47,1.3,3.4,0.4,2.2,5.4,7,0.07,0.17,0.04
5265,Smoked Trail Mix,Snack,502,5.2,43.2,34.7,3.9,10.5,876,0.26,2.16,3.47
5266,Spiced Carrot,Vegetable,40,1.9,10.9,0.6,1.6,2.5,28,0.1,0.55,0.06
5267,Golden Pear,Fruit,63,1.5,10.9,0.8,3.2,6.9,4,0.07,0.55,0.08
5268,Golden Orange,Fruit,33,1.3,19.1,0.2,1.4,14.9,5,0.07,0.96,0.02
5269,Roasted Tuna,Fish,137,29.4,0.3,2.1,0.2,0.4,108,1.47,0.01,0.21
5270,Hearty Hot Sauce,Condiment,107,0.9,23.6,18.8,0.9,2.6,1254,0.04,1.18,1.88
